name,p4_url,http_status,n_outgal,complexity_rank,best_outgal,all_outgals,error
NGC2684,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2684/P4/,200,3,3,NGC2684_dn.outgal,"[""NGC2684_dn.outgal"", ""NGC2684_onecomp.outgal"", ""NGC2684_twocomp.outgal""]",
NGC2685,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2685/P4/,200,3,3,NGC2685_bdbar.outgal,"[""NGC2685_bdbar.outgal"", ""NGC2685_onecomp.outgal"", ""NGC2685_twocomp.outgal""]",
NGC2701,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2701/P4/,200,3,3,NGC2701_dbar.outgal,"[""NGC2701_dbar.outgal"", ""NGC2701_onecomp.outgal"", ""NGC2701_twocomp.outgal""]",
NGC2710,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2710/P4/,200,3,3,NGC2710_dbarn.outgal,"[""NGC2710_dbarn.outgal"", ""NGC2710_onecomp.outgal"", ""NGC2710_twocomp.outgal""]",
NGC2712,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2712/P4/,200,3,3,NGC2712_bd.outgal,"[""NGC2712_bd.outgal"", ""NGC2712_onecomp.outgal"", ""NGC2712_twocomp.outgal""]",
NGC2731,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2731/P4/,200,3,3,NGC2731_dd.outgal,"[""NGC2731_dd.outgal"", ""NGC2731_onecomp.outgal"", ""NGC2731_twocomp.outgal""]",
NGC2742,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2742/P4/,200,3,3,NGC2742_dn.outgal,"[""NGC2742_dn.outgal"", ""NGC2742_onecomp.outgal"", ""NGC2742_twocomp.outgal""]",
NGC2743,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2743/P4/,200,3,3,NGC2743_dbar.outgal,"[""NGC2743_dbar.outgal"", ""NGC2743_onecomp.outgal"", ""NGC2743_twocomp.outgal""]",
NGC2748,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2748/P4/,200,3,3,NGC2748_dn.outgal,"[""NGC2748_dn.outgal"", ""NGC2748_onecomp.outgal"", ""NGC2748_twocomp.outgal""]",
NGC2750,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2750/P4/,200,3,3,NGC2750_bdbar.outgal,"[""NGC2750_bdbar.outgal"", ""NGC2750_onecomp.outgal"", ""NGC2750_twocomp.outgal""]",
NGC2764,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2764/P4/,200,3,3,NGC2764_ddn.outgal,"[""NGC2764_ddn.outgal"", ""NGC2764_onecomp.outgal"", ""NGC2764_twocomp.outgal""]",
NGC2775,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2775/P4/,200,3,3,NGC2775_bdd.outgal,"[""NGC2775_bdd.outgal"", ""NGC2775_onecomp.outgal"", ""NGC2775_twocomp.outgal""]",
NGC2776,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2776/P4/,200,3,3,NGC2776_dn.outgal,"[""NGC2776_dn.outgal"", ""NGC2776_onecomp.outgal"", ""NGC2776_twocomp.outgal""]",
NGC2780,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2780/P4/,200,3,3,NGC2780_bdbarf.outgal,"[""NGC2780_bdbarf.outgal"", ""NGC2780_onecomp.outgal"", ""NGC2780_twocomp.outgal""]",
NGC2782,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2782/P4/,200,3,3,NGC2782_dn.outgal,"[""NGC2782_dn.outgal"", ""NGC2782_onecomp.outgal"", ""NGC2782_twocomp.outgal""]",
NGC2785,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2785/P4/,404,0,0,,[],
NGC2787,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2787/P4/,200,3,3,NGC2787_bdbarf.outgal,"[""NGC2787_bdbarf.outgal"", ""NGC2787_onecomp.outgal"", ""NGC2787_twocomp.outgal""]",
NGC2793,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2793/P4/,200,2,2,NGC2793_twocomp.outgal,"[""NGC2793_onecomp.outgal"", ""NGC2793_twocomp.outgal""]",
NGC2805,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2805/P4/,200,3,3,NGC2805_ddn.outgal,"[""NGC2805_ddn.outgal"", ""NGC2805_onecomp.outgal"", ""NGC2805_twocomp.outgal""]",
NGC2841,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2841/P4/,200,3,3,NGC2841_bd.outgal,"[""NGC2841_bd.outgal"", ""NGC2841_onecomp.outgal"", ""NGC2841_twocomp.outgal""]",
NGC2853,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2853/P4/,404,0,0,,[],
NGC2854,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2854/P4/,200,3,3,NGC2854_dbarn.outgal,"[""NGC2854_dbarn.outgal"", ""NGC2854_onecomp.outgal"", ""NGC2854_twocomp.outgal""]",
NGC2859,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2859/P4/,200,3,3,NGC2859_bddbarf.outgal,"[""NGC2859_bddbarf.outgal"", ""NGC2859_onecomp.outgal"", ""NGC2859_twocomp.outgal""]",
NGC2880,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2880/P4/,404,0,0,,[],
NGC2882,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2882/P4/,200,3,3,NGC2882_dn.outgal,"[""NGC2882_dn.outgal"", ""NGC2882_onecomp.outgal"", ""NGC2882_twocomp.outgal""]",
NGC2893,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2893/P4/,200,3,3,NGC2893_bdbar.outgal,"[""NGC2893_bdbar.outgal"", ""NGC2893_onecomp.outgal"", ""NGC2893_twocomp.outgal""]",
NGC2894,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2894/P4/,200,3,3,NGC2894_bd.outgal,"[""NGC2894_bd.outgal"", ""NGC2894_onecomp.outgal"", ""NGC2894_twocomp.outgal""]",
NGC2903,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2903/P4/,200,3,3,NGC2903_bdbarf.outgal,"[""NGC2903_bdbarf.outgal"", ""NGC2903_onecomp.outgal"", ""NGC2903_twocomp.outgal""]",
NGC2906,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2906/P4/,200,3,3,NGC2906_bd.outgal,"[""NGC2906_bd.outgal"", ""NGC2906_onecomp.outgal"", ""NGC2906_twocomp.outgal""]",
NGC2938,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2938/P4/,200,3,3,NGC2938_dbar.outgal,"[""NGC2938_dbar.outgal"", ""NGC2938_onecomp.outgal"", ""NGC2938_twocomp.outgal""]",
NGC2950,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2950/P4/,404,0,0,,[],
NGC2964,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2964/P4/,200,3,3,NGC2964_bd.outgal,"[""NGC2964_bd.outgal"", ""NGC2964_onecomp.outgal"", ""NGC2964_twocomp.outgal""]",
NGC2967,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2967/P4/,200,3,3,NGC2967_nd.outgal,"[""NGC2967_nd.outgal"", ""NGC2967_onecomp.outgal"", ""NGC2967_twocomp.outgal""]",
NGC2968,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2968/P4/,200,3,3,NGC2968_bdbar.outgal,"[""NGC2968_bdbar.outgal"", ""NGC2968_onecomp.outgal"", ""NGC2968_twocomp.outgal""]",
NGC2976,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2976/P4/,200,3,3,NGC2976_dbar.outgal,"[""NGC2976_dbar.outgal"", ""NGC2976_onecomp.outgal"", ""NGC2976_twocomp.outgal""]",
NGC2978,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2978/P4/,200,3,3,NGC2978_bd.outgal,"[""NGC2978_bd.outgal"", ""NGC2978_onecomp.outgal"", ""NGC2978_twocomp.outgal""]",
NGC2985,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC2985/P4/,200,3,3,NGC2985_bdd.outgal,"[""NGC2985_bdd.outgal"", ""NGC2985_onecomp.outgal"", ""NGC2985_twocomp.outgal""]",
NGC3018,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3018/P4/,200,3,3,NGC3018_dbar.outgal,"[""NGC3018_dbar.outgal"", ""NGC3018_onecomp.outgal"", ""NGC3018_twocomp.outgal""]",
NGC3020,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3020/P4/,200,3,3,NGC3020_dbar.outgal,"[""NGC3020_dbar.outgal"", ""NGC3020_onecomp.outgal"", ""NGC3020_twocomp.outgal""]",
NGC3021,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3021/P4/,200,3,3,NGC3021_bd.outgal,"[""NGC3021_bd.outgal"", ""NGC3021_onecomp.outgal"", ""NGC3021_twocomp.outgal""]",
NGC3023,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3023/P4/,200,3,3,NGC3023_dbar.outgal,"[""NGC3023_dbar.outgal"", ""NGC3023_onecomp.outgal"", ""NGC3023_twocomp.outgal""]",
NGC3027,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3027/P4/,200,3,3,NGC3027_dbar.outgal,"[""NGC3027_dbar.outgal"", ""NGC3027_onecomp.outgal"", ""NGC3027_twocomp.outgal""]",
NGC3031,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3031/P4/,200,3,3,NGC3031_bd.outgal,"[""NGC3031_bd.outgal"", ""NGC3031_onecomp.outgal"", ""NGC3031_twocomp.outgal""]",
NGC3032,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3032/P4/,200,3,3,NGC3032_bd.outgal,"[""NGC3032_bd.outgal"", ""NGC3032_onecomp.outgal"", ""NGC3032_twocomp.outgal""]",
NGC3041,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3041/P4/,200,3,3,NGC3041_bd.outgal,"[""NGC3041_bd.outgal"", ""NGC3041_onecomp.outgal"", ""NGC3041_twocomp.outgal""]",
NGC3049,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3049/P4/,200,3,3,NGC3049_dbarn.outgal,"[""NGC3049_dbarn.outgal"", ""NGC3049_onecomp.outgal"", ""NGC3049_twocomp.outgal""]",
NGC3055,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3055/P4/,200,3,3,NGC3055_dbarn.outgal,"[""NGC3055_dbarn.outgal"", ""NGC3055_onecomp.outgal"", ""NGC3055_twocomp.outgal""]",
NGC3057,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3057/P4/,200,3,3,NGC3057_dbarf.outgal,"[""NGC3057_dbarf.outgal"", ""NGC3057_onecomp.outgal"", ""NGC3057_twocomp.outgal""]",
NGC3061,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3061/P4/,200,3,3,NGC3061_bdbar.outgal,"[""NGC3061_bdbar.outgal"", ""NGC3061_onecomp.outgal"", ""NGC3061_twocomp.outgal""]",
NGC3065,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3065/P4/,200,3,3,NGC3065_bd.outgal,"[""NGC3065_bd.outgal"", ""NGC3065_onecomp.outgal"", ""NGC3065_twocomp.outgal""]",
NGC3066,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3066/P4/,200,3,3,NGC3066_dbarfn.outgal,"[""NGC3066_dbarfn.outgal"", ""NGC3066_onecomp.outgal"", ""NGC3066_twocomp.outgal""]",
NGC3073,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3073/P4/,200,3,3,NGC3073_bd.outgal,"[""NGC3073_bd.outgal"", ""NGC3073_onecomp.outgal"", ""NGC3073_twocomp.outgal""]",
NGC3077,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3077/P4/,200,3,3,NGC3077_b.outgal,"[""NGC3077_b.outgal"", ""NGC3077_onecomp.outgal"", ""NGC3077_twocomp.outgal""]",
NGC3094,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3094/P4/,200,3,3,NGC3094_dbarn.outgal,"[""NGC3094_dbarn.outgal"", ""NGC3094_onecomp.outgal"", ""NGC3094_twocomp.outgal""]",
NGC3104,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3104/P4/,200,3,3,NGC3104_dd.outgal,"[""NGC3104_dd.outgal"", ""NGC3104_onecomp.outgal"", ""NGC3104_twocomp.outgal""]",
NGC3147,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3147/P4/,200,3,3,NGC3147_bd.outgal,"[""NGC3147_bd.outgal"", ""NGC3147_onecomp.outgal"", ""NGC3147_twocomp.outgal""]",
NGC3153,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3153/P4/,200,3,3,NGC3153_dbar.outgal,"[""NGC3153_dbar.outgal"", ""NGC3153_onecomp.outgal"", ""NGC3153_twocomp.outgal""]",
NGC3155,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3155/P4/,200,3,3,NGC3155_dbarfn.outgal,"[""NGC3155_dbarfn.outgal"", ""NGC3155_onecomp.outgal"", ""NGC3155_twocomp.outgal""]",
NGC3162,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3162/P4/,200,3,3,NGC3162_dbarfn.outgal,"[""NGC3162_dbarfn.outgal"", ""NGC3162_onecomp.outgal"", ""NGC3162_twocomp.outgal""]",
NGC3166,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3166/P4/,200,3,3,NGC3166_bdbar.outgal,"[""NGC3166_bdbar.outgal"", ""NGC3166_onecomp.outgal"", ""NGC3166_twocomp.outgal""]",
NGC3169,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3169/P4/,200,3,3,NGC3169_bd.outgal,"[""NGC3169_bd.outgal"", ""NGC3169_onecomp.outgal"", ""NGC3169_twocomp.outgal""]",
NGC3177,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3177/P4/,200,3,3,NGC3177_ddn.outgal,"[""NGC3177_ddn.outgal"", ""NGC3177_onecomp.outgal"", ""NGC3177_twocomp.outgal""]",
NGC3182,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3182/P4/,200,3,3,NGC3182_b.outgal,"[""NGC3182_b.outgal"", ""NGC3182_onecomp.outgal"", ""NGC3182_twocomp.outgal""]",
NGC3184,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3184/P4/,200,3,3,NGC3184_nbd.outgal,"[""NGC3184_nbd.outgal"", ""NGC3184_onecomp.outgal"", ""NGC3184_twocomp.outgal""]",
NGC3185,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3185/P4/,200,3,3,NGC3185_bd.outgal,"[""NGC3185_bd.outgal"", ""NGC3185_onecomp.outgal"", ""NGC3185_twocomp.outgal""]",
NGC3206,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3206/P4/,200,3,3,NGC3206_dbar.outgal,"[""NGC3206_dbar.outgal"", ""NGC3206_onecomp.outgal"", ""NGC3206_twocomp.outgal""]",
NGC3213,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3213/P4/,200,3,3,NGC3213_dn.outgal,"[""NGC3213_dn.outgal"", ""NGC3213_onecomp.outgal"", ""NGC3213_twocomp.outgal""]",
NGC3225,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3225/P4/,200,3,3,NGC3225_dbar.outgal,"[""NGC3225_dbar.outgal"", ""NGC3225_onecomp.outgal"", ""NGC3225_twocomp.outgal""]",
NGC3227,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3227/P4/,200,2,2,NGC3227_twocomp.outgal,"[""NGC3227_onecomp.outgal"", ""NGC3227_twocomp.outgal""]",
NGC3230,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3230/P4/,404,0,0,,[],
NGC3239,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3239/P4/,200,3,3,NGC3239_d.outgal,"[""NGC3239_d.outgal"", ""NGC3239_onecomp.outgal"", ""NGC3239_twocomp.outgal""]",
NGC3245,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3245/P4/,404,0,0,,[],
NGC3254,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3254/P4/,200,3,3,NGC3254_bdbar.outgal,"[""NGC3254_bdbar.outgal"", ""NGC3254_onecomp.outgal"", ""NGC3254_twocomp.outgal""]",
NGC3259,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3259/P4/,200,3,3,NGC3259_ddn.outgal,"[""NGC3259_ddn.outgal"", ""NGC3259_onecomp.outgal"", ""NGC3259_twocomp.outgal""]",
NGC3266,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3266/P4/,200,3,3,NGC3266_bdbar.outgal,"[""NGC3266_bdbar.outgal"", ""NGC3266_onecomp.outgal"", ""NGC3266_twocomp.outgal""]",
NGC3274,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3274/P4/,200,3,3,NGC3274_dbar.outgal,"[""NGC3274_dbar.outgal"", ""NGC3274_onecomp.outgal"", ""NGC3274_twocomp.outgal""]",
NGC3277,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3277/P4/,200,3,3,NGC3277_ddn.outgal,"[""NGC3277_ddn.outgal"", ""NGC3277_onecomp.outgal"", ""NGC3277_twocomp.outgal""]",
NGC3292,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3292/P4/,404,0,0,,[],
NGC3294,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3294/P4/,200,3,3,NGC3294_bd.outgal,"[""NGC3294_bd.outgal"", ""NGC3294_onecomp.outgal"", ""NGC3294_twocomp.outgal""]",
NGC3299,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3299/P4/,200,3,3,NGC3299_d.outgal,"[""NGC3299_d.outgal"", ""NGC3299_onecomp.outgal"", ""NGC3299_twocomp.outgal""]",
NGC3310,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3310/P4/,200,3,3,NGC3310_ddn.outgal,"[""NGC3310_ddn.outgal"", ""NGC3310_onecomp.outgal"", ""NGC3310_twocomp.outgal""]",
NGC3319,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3319/P4/,200,3,3,NGC3319_dbar.outgal,"[""NGC3319_dbar.outgal"", ""NGC3319_onecomp.outgal"", ""NGC3319_twocomp.outgal""]",
NGC3320,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3320/P4/,200,3,3,NGC3320_dbarn.outgal,"[""NGC3320_dbarn.outgal"", ""NGC3320_onecomp.outgal"", ""NGC3320_twocomp.outgal""]",
NGC3321,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3321/P4/,200,3,3,NGC3321_bd.outgal,"[""NGC3321_bd.outgal"", ""NGC3321_onecomp.outgal"", ""NGC3321_twocomp.outgal""]",
NGC3329,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3329/P4/,200,3,3,NGC3329_dbarn.outgal,"[""NGC3329_dbarn.outgal"", ""NGC3329_onecomp.outgal"", ""NGC3329_twocomp.outgal""]",
NGC3338,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3338/P4/,200,3,3,NGC3338_dn.outgal,"[""NGC3338_dn.outgal"", ""NGC3338_onecomp.outgal"", ""NGC3338_twocomp.outgal""]",
NGC3344,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3344/P4/,200,3,3,NGC3344_bd.outgal,"[""NGC3344_bd.outgal"", ""NGC3344_onecomp.outgal"", ""NGC3344_twocomp.outgal""]",
NGC3346,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3346/P4/,200,3,3,NGC3346_dbar.outgal,"[""NGC3346_dbar.outgal"", ""NGC3346_onecomp.outgal"", ""NGC3346_twocomp.outgal""]",
NGC3351,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3351/P4/,200,3,3,NGC3351_bdbarf.outgal,"[""NGC3351_bdbarf.outgal"", ""NGC3351_onecomp.outgal"", ""NGC3351_twocomp.outgal""]",
NGC3353,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3353/P4/,200,3,3,NGC3353_dbarfn.outgal,"[""NGC3353_dbarfn.outgal"", ""NGC3353_onecomp.outgal"", ""NGC3353_twocomp.outgal""]",
NGC3359,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3359/P4/,200,3,3,NGC3359_dbar.outgal,"[""NGC3359_dbar.outgal"", ""NGC3359_onecomp.outgal"", ""NGC3359_twocomp.outgal""]",
NGC3364,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3364/P4/,200,3,3,NGC3364_bd.outgal,"[""NGC3364_bd.outgal"", ""NGC3364_onecomp.outgal"", ""NGC3364_twocomp.outgal""]",
NGC3367,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3367/P4/,404,0,0,,[],
NGC3368,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3368/P4/,200,2,2,NGC3368_twocomp.outgal,"[""NGC3368_onecomp.outgal"", ""NGC3368_twocomp.outgal""]",
NGC3370,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3370/P4/,200,3,3,NGC3370_ddn.outgal,"[""NGC3370_ddn.outgal"", ""NGC3370_onecomp.outgal"", ""NGC3370_twocomp.outgal""]",
NGC3377A,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3377A/P4/,200,3,3,NGC3377A_d.outgal,"[""NGC3377A_d.outgal"", ""NGC3377A_onecomp.outgal"", ""NGC3377A_twocomp.outgal""]",
NGC3380,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3380/P4/,200,3,3,NGC3380_bdbarn.outgal,"[""NGC3380_bdbarn.outgal"", ""NGC3380_onecomp.outgal"", ""NGC3380_twocomp.outgal""]",
NGC3381,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3381/P4/,200,3,3,NGC3381_dbar.outgal,"[""NGC3381_dbar.outgal"", ""NGC3381_onecomp.outgal"", ""NGC3381_twocomp.outgal""]",
NGC3389,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3389/P4/,200,3,3,NGC3389_dbar.outgal,"[""NGC3389_dbar.outgal"", ""NGC3389_onecomp.outgal"", ""NGC3389_twocomp.outgal""]",
NGC3395,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3395/P4/,200,2,2,NGC3395_twocomp.outgal,"[""NGC3395_onecomp.outgal"", ""NGC3395_twocomp.outgal""]",
NGC3400,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3400/P4/,404,0,0,,[],
NGC3418,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3418/P4/,404,0,0,,[],
NGC3423,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3423/P4/,200,3,3,NGC3423_bd.outgal,"[""NGC3423_bd.outgal"", ""NGC3423_onecomp.outgal"", ""NGC3423_twocomp.outgal""]",
NGC3430,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3430/P4/,200,3,3,NGC3430_bd.outgal,"[""NGC3430_bd.outgal"", ""NGC3430_onecomp.outgal"", ""NGC3430_twocomp.outgal""]",
NGC3433,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3433/P4/,200,3,3,NGC3433_bd.outgal,"[""NGC3433_bd.outgal"", ""NGC3433_onecomp.outgal"", ""NGC3433_twocomp.outgal""]",
NGC3443,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3443/P4/,200,3,3,NGC3443_dd.outgal,"[""NGC3443_dd.outgal"", ""NGC3443_onecomp.outgal"", ""NGC3443_twocomp.outgal""]",
NGC3445,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3445/P4/,200,3,3,NGC3445_d.outgal,"[""NGC3445_d.outgal"", ""NGC3445_onecomp.outgal"", ""NGC3445_twocomp.outgal""]",
NGC3447,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3447/P4/,200,3,3,NGC3447_dbar.outgal,"[""NGC3447_dbar.outgal"", ""NGC3447_onecomp.outgal"", ""NGC3447_twocomp.outgal""]",
NGC3455,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3455/P4/,200,3,3,NGC3455_dn.outgal,"[""NGC3455_dn.outgal"", ""NGC3455_onecomp.outgal"", ""NGC3455_twocomp.outgal""]",
NGC3471,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3471/P4/,200,3,3,NGC3471_dbar.outgal,"[""NGC3471_dbar.outgal"", ""NGC3471_onecomp.outgal"", ""NGC3471_twocomp.outgal""]",
NGC3485,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3485/P4/,200,3,3,NGC3485_bdbarf.outgal,"[""NGC3485_bdbarf.outgal"", ""NGC3485_onecomp.outgal"", ""NGC3485_twocomp.outgal""]",
NGC3486,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3486/P4/,200,3,3,NGC3486_bdd.outgal,"[""NGC3486_bdd.outgal"", ""NGC3486_onecomp.outgal"", ""NGC3486_twocomp.outgal""]",
NGC3488,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3488/P4/,200,3,3,NGC3488_dbar.outgal,"[""NGC3488_dbar.outgal"", ""NGC3488_onecomp.outgal"", ""NGC3488_twocomp.outgal""]",
NGC3489,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3489/P4/,200,3,3,NGC3489_bdbar.outgal,"[""NGC3489_bdbar.outgal"", ""NGC3489_onecomp.outgal"", ""NGC3489_twocomp.outgal""]",
NGC3504,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3504/P4/,200,3,3,NGC3504_bdbarf.outgal,"[""NGC3504_bdbarf.outgal"", ""NGC3504_onecomp.outgal"", ""NGC3504_twocomp.outgal""]",
NGC3507,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3507/P4/,200,3,3,NGC3507_bdbar.outgal,"[""NGC3507_bdbar.outgal"", ""NGC3507_onecomp.outgal"", ""NGC3507_twocomp.outgal""]",
