name,ra,dec,sample,type,cvrhs,t,incl_deg,dist_mpc,distmod,mabs1_3p6,logmstar,btot_app,b_abs,m_i,mi_source,mabs3_real,p4_url
NGC7079,323.146792,-44.0676,S4G,S0,"(L)SA\underline{B}_a_(s,bl)0^o^:",-2.0,61.9,24.72,31.96524233208389,-20.597,10.425,12.485,-19.48024233208389,-21.004561948039715,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC7079/P4/
NGC7091,323.53305,-36.65376,S4G,Sd,SB(s)m,9.0,51.3,17.3,31.190230515643975,-17.625,9.236,13.615,-17.575230515643973,-18.283304171176333,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC7091/P4/
NGC7098,326.067337,-75.111288,S4G,Sa,"(R)SAB_a_(r'l,nb)0/a",0.0,65.3,29.1,32.319464944929535,-21.58,10.818,12.537,-19.782464944929536,-21.82757926205844,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC7098/P4/
NGC7140,328.063665,-55.5697,S4G,SABb,"(R')SA\underline{B}_x_(rs,nrl)a\underline{b}",2.5,48.9,30.16,32.39715668598868,-20.929,10.558,12.306,-20.091156685988686,-21.40210682120734,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC7140/P4/
NGC7154,328.837836,-34.814275,S4G,I,SB(s)dm,8.0,34.5,27.37,32.186373987050615,-19.538,10.001,12.827,-19.359373987050617,-20.166022886956895,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC7154/P4/
NGC7162A,330.1482,-43.14054,S4G,Sm,SB(s)\underline{d}m,7.5,49.6,26.25,32.09564653870988,-18.793,9.703,13.1,-18.995646538709877,-19.51062193659682,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC7162A/P4/
PGC045195,196.12994,-3.57232,S4G,Sd,SAB(s)m,9.0,37.6,14.04,30.736835538968933,-17.526,9.196,14.339,-16.397835538968934,-17.9308813516577,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC045195/P4/
PGC045257,196.314558,-16.888153,S4G,Sm,SAB(s)m:,9.0,68.8,38.62,32.93406134721688,-17.979,9.378,15.05,-17.884061347216882,-18.626689416595966,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC045257/P4/
PGC045652,197.44545,-10.32547,S4G,SABc,0.0,0.0,19.1,21.95,31.707172622890702,-17.316,9.113,14.5,-17.207172622890702,-17.960425566379314,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC045652/P4/
PGC045824,197.992614,-12.06428,S4G,SBcd,SA\underline{B}(s)m,9.0,61.0,31.0,32.456808469171364,-17.608,9.23,14.535,-17.921808469171363,-18.35174499025527,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC045824/P4/
PGC045958,198.393151,-15.43181,S4G,SABd,SA(rs)c,5.0,52.6,36.4,32.805506918245285,-20.238,10.282,13.865,-18.940506918245283,-20.60308912578764,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC045958/P4/
PGC046382,199.670839,-8.445982,S4G,IB,I\underline{A}B(s)m,10.0,49.1,23.3,31.836779605130097,-17.627,9.237,14.131,-17.705779605130097,-18.315513207205573,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC046382/P4/
PGC047721,203.308,-16.121375,S4G,Sbc,"(R,R')SA(s)\underline{a}b",1.5,56.7,31.16,32.46798724500263,-20.543,10.403,14.107,-18.360987245002633,-20.70022700257562,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC047721/P4/
PGC047846,203.666017,-12.329857,S4G,SABm,dIm / Sph,10.0,52.5,12.4,30.467108425811176,-16.095,8.624,15.59,-14.877108425811176,-16.478795480065624,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC047846/P4/
NGC4393,186.463736,27.560969,S4G,Scd,SAB(s)m:,9.0,22.4,11.65,30.33162962681019,-17.179,9.058,13.868,-16.46362962681019,-17.680887962300393,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4393/P4/
NGC4394,186.481842,18.213953,S4G,SBb,"(\underline{R}L)SB(rs,bl,nl)0/a",0.0,16.6,17.8,31.25210001154447,-20.641,10.442,11.587,-19.66510001154447,-21.08166350271295,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4394/P4/
NGC4405,186.529746,16.181045,S4G,S0-a,(R)SAB(\underline{r}s)0/\underline{a},0.5,55.4,17.85,31.258191102241064,-19.307,9.909,12.961,-18.297191102241065,-19.73969490902665,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4405/P4/
NGC4409,186.74355,2.49457,S4G,SBc,SA(s)\underline{d}m:,7.5,63.3,17.0,31.152244606891372,-19.098,9.825,12.865,-18.28724460689137,-19.57747248261947,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4409/P4/
NGC4411A,186.624589,8.872196,S4G,Sc,SB(rs)c\underline{d},6.5,54.4,15.84,30.998775886267374,-17.589,9.222,13.536,-17.462775886267373,-18.22933733327283,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4411A/P4/
NGC4411B,186.696822,8.884604,S4G,SABc,SA(s)c,5.0,26.6,22.4,31.751240091670816,-18.86,9.73,13.038,-18.713240091670816,-19.49551142154264,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4411B/P4/
NGC4412,186.650361,3.964702,S4G,SBb,SA\underline{B}(rs)\underline{b}c,3.5,26.8,35.6,32.75724998986438,-20.605,10.428,13.16,-19.597249989864377,-21.03817874761813,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4412/P4/
NGC4413,186.634496,12.611609,S4G,Sab,(R'L)SB(\underline{r}s)bc,4.0,48.2,15.74,30.98502364011523,-18.867,9.733,12.873,-18.112023640115233,-19.35958055542708,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4413/P4/
NGC4414,186.613032,31.223453,S4G,Sc,SA(r\underline{s})b\underline{c} / E3,4.5,56.6,18.11,31.28959225157029,-21.851,10.927,10.991,-20.29859225157029,-22.156184179119016,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4414/P4/
NGC5079,199.908528,-12.698959,S4G,SBbc,(R')S\underline{A}B(s)bc pec,4.0,51.8,30.95,32.45330326678068,-19.999,10.186,13.037,-19.41630326678068,-20.53206626769346,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5079/P4/
NGC5085,200.073944,-24.439675,S4G,Sc,SA(rs)bc,4.0,37.6,27.8,32.22022397959038,-21.616,10.833,13.471,-18.74922397959038,-21.612307635203738,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5085/P4/
NGC5101,200.442364,-27.430411,S4G,S0-a,"(R_1_R_2_')SB(\underline{r}s,bl)0/a",0.0,22.3,17.23,31.181426387240144,-21.364,10.732,11.576,-19.605426387240144,-21.620735201001434,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5101/P4/
NGC5103,200.125372,43.083982,S4G,S0,S0^-^ sp / E(d)1-2,-3.0,63.4,17.03,31.156073239813004,-19.01,9.79,13.454,-17.702073239813004,-19.372637211356057,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5103/P4/
NGC5105,200.454615,-13.206722,S4G,Sc,SAB(s)cd,6.0,46.2,39.72,32.99504619911672,-19.916,10.153,12.811,-20.18404619911672,-20.64899085679243,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5105/P4/
NGC5112,200.4852,38.73459,S4G,SBc,SB(s)c\underline{d},6.5,53.6,18.55,31.341719569755327,-19.301,9.906,12.635,-18.70671956975533,-19.8313440988925,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5112/P4/
NGC5117,200.735539,28.316484,S4G,SBc,(R')SAB(s)c\underline{d},6.5,62.5,37.64,32.8782480737761,-19.357,9.929,14.43,-18.4482480737761,-19.813443297337383,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5117/P4/
NGC5122,201.062268,-10.654242,S4G,S0-a,S0^-^ sp + PR sp,-3.0,33.3,37.85,32.89032941918046,-20.136,10.24,14.27,-18.62032941918046,-20.449817413507407,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5122/P4/
NGC6155,246.534706,48.366805,S4G,Sc,"(RL,R')SB(rs)cd",6.0,51.5,26.1,32.0832025366914,-19.664,10.052,13.362,-18.7212025366914,-20.11244259612248,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC6155/P4/
NGC6181,248.087333,19.826457,S4G,SABc,SAB(rs)b\underline{c},4.7,68.2,31.28,32.47633372193905,-21.395,10.744,12.235,-20.24133372193905,-21.793888424655677,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC6181/P4/
NGC6207,250.76556,36.83217,S4G,Sc,SAB(r\underline{s})c\underline{d},6.5,64.7,16.98,31.149688429539665,-19.652,10.047,11.857,-19.292688429539666,-20.23756178094182,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC6207/P4/
NGC6217,248.163341,78.198158,S4G,Sbc,(R'L)SB(rs)b,3.0,44.8,20.64,31.573548464775868,-20.535,10.4,11.886,-19.68754846477587,-21.005848889222328,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC6217/P4/
NGC6236,251.143417,70.780095,S4G,SABc,SB(s)dm,8.0,55.2,22.99,31.807694856346394,-18.643,9.643,13.165,-18.642694856346395,-19.312928291241402,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC6236/P4/
NGC6237,251.592597,70.356372,S4G,SBc,SB(s)m,9.0,52.7,15.25,30.916349218414027,-16.941,8.963,14.362,-16.554349218414025,-17.520137066327294,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC6237/P4/
NGC1387,54.237795,-35.50663,ETG,E-S0,SB(bl)0^-,-3.0,19.6,17.69,31.238639164548616,-21.173,10.655,11.765,-19.473639164548615,-21.443650203668923,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1387/P4/
NGC1393,54.66072,-18.427912,ETG,S0,(R)SA_B0^+,-1.0,59.9,27.2,32.172844520171,-20.387,10.341,13.014,-19.158844520170998,-20.768383462240184,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC1393/P4/
NGC5839,226.364415,1.634752,ETG,S0,S_AB(rs)0^-,-3.0,29.9,22.87,31.796330823033742,-19.944,10.164,13.695,-18.10133082303374,-20.18097274341293,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5839/P4/
NGC3611,169.37572,4.55558,S4G,Sa,(R'L)SA(\underline{r}l)0/\underline{a}: pec,0.5,63.2,33.93,32.65291929822559,-20.824,10.516,12.845,-19.807919298225592,-21.255221035083014,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3611/P4/
NGC3614,169.588937,45.748199,S4G,SABc,SA(r)bc,4.0,47.0,36.93,32.83689653825489,-20.632,10.439,13.053,-19.78389653825489,-21.102695686489902,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3614/P4/
NGC3622,170.051685,67.2419,S4G,Sc,SAB(s)d\underline{m} / Sph,8.5,68.3,21.17,31.62860429009706,-18.435,9.56,13.629,-17.99960429009706,-19.00268200817281,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3622/P4/
NGC3626,170.015888,18.356862,S4G,S0-a,"(RL,R)SAB(\underline{r}l)\underline{0}/a",-0.5,55.9,17.75,31.245991786955564,-20.473,10.375,11.806,-19.439991786955567,-20.900243069934557,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3626/P4/
NGC3627,170.062528,12.991503,S4G,SABb,SB_x_(s)b pec,3.0,67.5,9.62,29.915875360189062,-21.607,10.829,9.736,-20.17987536018906,-21.94162570964443,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3627/P4/
NGC3629,170.132478,26.963377,S4G,SABc,SA(s)cd,6.0,51.2,30.73,32.437812801281886,-19.318,9.913,13.169,-19.268812801281886,-19.976441008301244,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3629/P4/
NGC3631,170.262092,53.169623,S4G,Sc,SA(s)b\underline{c},4.5,34.7,9.42,29.870254513964383,-19.425,9.956,10.711,-19.159254513964385,-20.03254981078163,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3631/P4/
NGC3637,170.164854,-10.257324,S4G,S0,"(RL)SB_a_(r\underline{l},bl)0^{o/+}^",-1.5,33.5,24.1,31.910085212874343,-20.495,10.384,13.514,-18.396085212874343,-20.671755025025472,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3637/P4/
NGC4299,185.417996,11.503073,S4G,SABm,SA(s)d\underline{m},8.5,22.9,21.91,31.703211887803526,-18.925,9.756,12.7,-19.003211887803527,-19.61337979363383,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4299/P4/
NGC4303,185.478896,4.473746,S4G,Sbc,"SAB(rs,nl)b\underline{c}",4.5,18.1,14.62,30.82473686310921,-21.555,10.808,10.142,-20.68273686310921,-22.020018162830663,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4303/P4/
NGC4303A,185.613501,4.566198,S4G,Sc,S\underline{A}B(s)dm,8.0,16.0,17.19,31.17637938343526,-17.468,9.173,13.437,-17.739379383435264,-18.201774155107287,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4303A/P4/
NGC4314,185.633408,29.895454,S4G,Sa,"(R_1_')SB(r\underline{l},bl,nr)a",1.0,16.2,9.7,29.933858671331222,-19.862,10.131,11.417,-18.51685867133122,-20.215891787762835,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4314/P4/
NGC4321,185.728879,15.8223,S4G,SABb,"SAB(rs,nr,nb)bc",4.0,23.4,16.12,31.036825187345357,-21.999,10.986,10.02,-21.016825187345358,-22.438188919026157,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4321/P4/
NGC4826,194.181848,21.683075,S4G,Sab,"(RL,R')SA(rs,r,nl)0/\underline{a}",0.5,63.9,5.42,28.66999643269193,-20.704,10.468,9.295,-19.37499643269193,-21.061684161682603,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4826/P4/
NGC4880,195.044177,12.483317,S4G,S0-a,(R'L)SA\underline{0}/a[c],-0.5,47.6,15.7,30.97949826204617,-19.107,9.829,13.116,-17.86349826204617,-19.48477709158085,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4880/P4/
NGC4897,195.220631,-13.449838,S4G,Sbc,SAB(r)b,3.0,38.3,44.97,33.26461443783971,-21.056,10.608,13.243,-20.02161443783971,-21.48291939289233,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4897/P4/
NGC4814,193.841356,58.344109,S4G,Sb,(R')SA(s)bc,4.0,45.0,38.68,32.93743232705482,-21.335,10.72,12.832,-20.10543232705482,-21.716051596857884,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4814/P4/
NGC5789,224.148698,30.233703,S4G,SBd,SA(s)m,9.0,29.8,24.26,31.92445398265277,-17.846,9.325,14.071,-17.853453982652773,-18.5177516859234,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5789/P4/
NGC5798,224.408158,29.968434,S4G,IB,S\underline{A}B(s)d,7.0,55.3,45.45,33.28766943778993,-19.888,10.141,13.386,-19.90166943778993,-20.561212317880635,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5798/P4/
NGC5806,225.001656,1.891348,S4G,Sb,"(R'L)SAB(rs,nrl)ab",2.0,60.4,24.63,31.95732205919552,-21.012,10.591,12.349,-19.60832205919552,-21.352135683910948,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5806/P4/
NGC5821,224.748525,53.923295,S4G,Sc,S\underline{A}B(r)a,1.0,60.2,48.18,33.41433397831162,-19.769,10.094,14.661,-18.753333978311616,-20.200318484903228,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5821/P4/
NGC5832,224.440085,71.681681,S4G,Sb,SAB(s)d\underline{m},8.5,69.5,9.95,29.989115403728626,-17.613,9.231,13.595,-16.394115403728627,-17.996562119876227,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5832/P4/
NGC5850,226.781983,1.544284,S4G,Sb,"(R')SB(r,bl,nr,nb)\underline{a}b",1.5,46.9,18.7,31.359208032682496,-20.837,10.521,11.887,-19.472208032682495,-21.186273887680386,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5850/P4/
NGC5861,227.317086,-11.321713,S4G,SABc,SA(s)c,5.0,69.5,25.39,32.02331350436861,-21.013,10.591,12.338,-19.685313504368608,-21.370993673526623,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5861/P4/
NGC5866B,228.029517,55.784904,S4G,SABd,dSA\underline{B}0^o^[d]: / Sph,11.0,50.8,16.1,31.03412938015925,-17.115,9.032,15.225,-15.80912938015925,-17.47812040433742,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5866B/P4/
ESO297-020,25.199402,-41.212721,DG,SBcd,SB(s)d,7.0,67.0,19.27,31.424408573277262,-15.713,8.471,15.59,-15.834408573277262,-16.457,real,-16.457,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO297-020/P4/
ESO299-011,38.896161,-39.025245,DG,Sc,SB(s)d,7.0,69.6,27.15,32.16884916962433,-16.341,8.722,16.07,-16.09884916962433,-17.028,real,-17.028,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO299-011/P4/
ESO301-011,50.976874,-37.510083,DG,IAB,(R)K / S0/a,0.0,23.1,18.8,31.370789246318395,-18.008,9.389,13.75,-17.620789246318395,-18.514,real,-18.514,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO301-011/P4/
ESO306-013,84.742763,-41.737104,DG,SBc,I0 / IAB(s)m,0.0,25.0,13.97,30.72598203057091,-17.165,9.052,14.04,-16.685982030570912,-17.769,real,-17.769,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO306-013/P4/
ESO340-012,304.638094,-39.336525,DG,Sc,SA(s)cd,6.0,12.9,35.3,32.73887352693911,-19.405,9.948,13.89,-18.84887352693911,-19.723,real,-19.723,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO340-012/P4/
ESO340-021,305.621054,-41.900933,DG,Sab,(R$^{\prime}$)SA(r\underline{s})b,3.0,36.4,34.78,32.706647888333464,-20.081,10.219,13.86,-18.846647888333464,-20.298,real,-20.298,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO340-021/P4/
PGC043283,192.182061,-5.253596,DG,IB,IABm,10.0,35.9,14.16,30.75531626676875,-16.041,8.603,13.7,-17.055316266768752,-16.757,real,-16.757,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC043283/P4/
PGC043600,192.97486,-4.577083,DG,I,SB(s)d,7.0,62.4,35.41,32.74562963379056,-17.823,9.316,15.2,-17.545629633790558,-18.353,real,-18.353,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC043600/P4/
PGC043690,193.144572,-9.77658,DG,SABa,(R$_1^{\prime}$)SAB$_\textrm{a}$(\underline{r}l)a,1.0,47.9,35.16,32.730244332008674,-19.563,10.012,14.16,-18.570244332008674,-19.859,real,-19.859,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC043690/P4/
PGC044701,195.021755,-15.36506,DG,SBm,I0 sp pec / E6,0.0,57.8,17.3,31.190230515643975,-17.572,9.215,14.41,-16.780230515643975,-18.131,real,-18.131,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC044701/P4/
PGC044733,195.073422,-3.066333,DG,SBm,S0c: sp,5.0,68.9,14.89,30.86447348876088,-15.415,8.352,15.54,-15.32447348876088,-16.184,real,-16.184,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC044733/P4/
PGC044812,195.181796,-15.714754,DG,IB,(R$^{\prime}$)SAB(s)cd,6.0,37.5,22.9,31.79917741169944,-17.315,9.112,15.0,-16.79917741169944,-17.902,real,-17.902,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC044812/P4/
PGC044983,195.567303,-11.236327,DG,Sc,(R$^{\prime}$)SB(s)c,5.0,44.2,36.36,32.80311937274965,-18.545,9.604,15.05,-17.753119372749648,-18.983,real,-18.983,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC044983/P4/
PGC045512,196.986018,-16.68897,DG,Sd,"dE3,N",11.0,52.9,7.9,29.488135456452213,-15.19,8.262,14.85,-14.638135456452213,-15.73031183226627,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC045512/P4/
PGC045711,197.604829,-16.930912,DG,Sa,SA(s)c,5.0,53.4,32.51,32.56008484748064,-19.253,9.888,14.57,-17.990084847480638,-19.595,real,-19.595,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC045711/P4/
IC3612,189.76953,14.730857,ETG,S0,dE6,11.0,64.0,14.65,30.829188123450642,-16.317,8.713,15.027,-15.802188123450643,-16.8660192090109,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC3612/P4/
IC3735,191.33505,13.692744,ETG,E,dE2,11.0,57.5,15.44,30.94323647999859,-17.001,8.987,14.574,-16.36923647999859,-17.52253557279967,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC3735/P4/
IC4180,196.735425,-23.917055,ETG,S0-a,"SB(r,bl)a",1.0,48.0,39.93,33.00649655097169,-20.989,10.582,13.725,-19.28149655097169,-21.257736689478346,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC4180/P4/
IC5131,326.855475,-34.883679,ETG,E-S0,SB(bl)0^-,-3.0,23.2,33.3,32.6122211675316,-20.647,10.445,13.27,-19.3422211675316,-21.010376974369926,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC5131/P4/
IC5267B,344.238135,-43.7604,ETG,S0,SAB_x0^o spw / E(d)4-5,-2.0,56.9,23.26,31.83304855196215,-19.182,9.859,13.651,-18.18204855196215,-19.617011409711104,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/IC5267B/P4/
NGC4720,192.678255,-4.155806,ETG,E-S0,dSB0^o: pec,11.0,69.3,20.2,31.526756847233116,-18.243,9.483,14.18,-17.346756847233117,-18.70238285909978,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC4720/P4/
NGC5633,216.868226,46.146513,S4G,Sb,SA(\underline{r}s)b,3.0,50.7,35.81,32.77002160505952,-20.805,10.508,13.109,-19.661021605059517,-21.206165077188988,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5633/P4/
NGC5636,217.412613,3.266328,S4G,S0-a,SAB_a_(r)0/a,0.0,55.6,22.1,31.721961368425553,-18.634,9.64,13.85,-17.871961368425552,-19.124920921580006,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC5636/P4/
NGC3377A,161.84295,14.06938,S4G,SABm,IA:m / Sph,10.0,18.0,7.44,29.357864677729395,-15.395,8.344,14.397,-14.960864677729395,-15.962978199266407,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3377A/P4/
NGC3380,162.050769,28.6019,S4G,SBa,"(R\underline{L})SAB(\underline{r}s,bl)0/a",0.0,27.7,9.77,29.94947281859387,-17.516,9.192,13.419,-16.530472818593868,-17.954401112369556,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3380/P4/
NGC3381,162.103649,34.711411,S4G,SBb,SB(s)dm,8.0,26.3,21.8,31.692282468023024,-19.135,9.84,12.915,-18.777282468023024,-19.72093637998541,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3381/P4/
NGC3389,162.116243,12.533251,S4G,Sc,(R')S\underline{A}B(r\underline{s})c,5.0,66.2,21.98,31.710138440437362,-19.839,10.122,12.511,-19.199138440437363,-20.358632533502778,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3389/P4/
NGC3395,162.458909,32.982951,S4G,Sc,SA(s)c pec,5.0,57.8,16.62,31.10315509724046,-18.939,9.762,12.396,-18.70715509724046,-19.55451644785151,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3395/P4/
NGC3423,162.809667,5.840103,S4G,Sc,SA(s)b\underline{c},4.5,32.1,12.89,30.55126458676702,-19.337,9.921,11.605,-18.94626458676702,-19.91517717789025,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3423/P4/
NGC3430,163.047466,32.95043,S4G,Sc,SAB(s)bc,4.0,58.0,26.36,32.10472702960986,-20.765,10.492,12.185,-19.91972702960986,-21.236360851958317,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/NGC3430/P4/
PGC046474,199.92813,-11.474556,ETG,S0-a,(L)S(r)0^+: pec,-1.0,66.2,34.63,32.6972624577473,-18.565,9.612,14.43,-18.2672624577473,-19.165031677570617,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/PGC046474/P4/
ESO508-007,196.782378,-24.110334,S4G,SBcd,SA\underline{B}(r\underline{s})\underline{d}m,7.5,68.2,32.66,32.57008090200324,-17.421,9.155,15.128,-17.44208090200324,-18.09595401197076,predicted_B,nan,https://irsa.ipac.caltech.edu/data/SPITZER/S4G/galaxies/ESO508-007/P4/
